time_s,workload_intensity,gpu_power_w,ambient_temp_c,fan_speed_pct,gpu_temp_c,throttle_flag
559,0.1813,131.41,25.52,45.09,50.07,0
560,0.1779,131.19,25.33,42.92,49.88,0
561,0.1719,106.69,25.49,44.66,49.67,0
562,0.1655,123.41,25.73,40.61,49.51,0
563,0.1608,116.82,25.37,40.11,49.38,0
564,0.1587,108.64,25.43,43,49.23,0
565,0.1585,118.63,25.34,44.22,49.02,0
566,0.1582,122.51,25.35,42.34,48.81,0
567,0.1562,124.69,25.52,45.28,48.67,0
568,0.1512,99.79,25.39,42.96,48.47,0
569,0.1433,89.03,25.48,42.88,48.29,0
570,0.1332,80.33,25.55,42.16,48.11,0
571,0.1226,73.73,25.31,37.43,47.85,0
572,0.1146,77.4,25.53,40.18,47.65,0
573,0.1122,71.8,25.51,42.45,47.41,0
574,0.1167,66.77,25.31,41.15,47.2,0
575,0.1262,88.5,25.56,44.73,46.96,0
576,0.137,104.98,25.36,42.82,46.75,0
577,0.147,105.99,25.5,41.89,46.61,0
578,0.1566,120.11,25.34,45.4,46.43,0
579,0.1655,123.75,25.5,42.16,46.32,0
580,0.171,144.23,25.44,42.7,46.17,0
581,0.1704,128.97,25.48,47.26,46.08,0
582,0.1637,113.48,25.4,45.14,45.94,0
583,0.1541,118.04,25.49,39.36,45.79,0
584,0.1455,126.38,25.64,46.84,45.69,0
585,0.1405,98.36,25.4,41.29,45.54,0
586,0.14,89.96,25.62,41.69,45.38,0
587,0.1434,109.45,25.61,42.5,45.19,0
588,0.1486,103.14,25.43,42.64,45.03,0
589,0.1529,100.56,25.52,45.1,44.88,0
590,0.1549,111.48,25.56,42.25,44.77,0
591,0.154,108.78,25.39,45.34,44.68,0
592,0.1494,95.82,25.45,42.39,44.58,0
593,0.14,87.67,25.4,38.85,44.45,0
594,0.1271,93.86,25.56,40.42,44.25,0
595,0.1148,73.99,25.46,42.69,44.09,0
596,0.1072,63.98,25.4,40.98,43.84,0
597,0.1054,68.25,25.6,38.8,43.64,0
598,0.1079,75.68,25.52,38,43.45,0
599,0.1125,69.72,25.49,42.31,43.33,0
600,0.1166,87.71,25.57,43.29,43.1,0
601,0.1174,71.21,25.35,41.62,42.89,0
602,0.1142,89.46,25.5,43.61,42.7,0
603,0.1103,95.43,25.59,43.21,42.61,0
604,0.1103,86.24,25.6,37.68,42.39,0
605,0.116,95.34,25.59,39.94,42.28,0
606,0.1253,89.68,25.49,39.33,42.13,0
607,0.1356,92.57,25.46,44.36,41.99,0
608,0.1457,106.99,25.47,40.99,41.92,0
609,0.1551,115.35,25.42,42.87,41.78,0
610,0.1612,114.13,25.33,43.56,41.67,0
611,0.1612,120.11,25.52,41.5,41.55,0
612,0.1547,106.5,25.73,46.14,41.45,0
613,0.1457,98.79,25.43,42.82,41.3,0
614,0.1382,75.01,25.51,41.06,41.16,0
615,0.1342,104.97,25.44,43.23,40.98,0
616,0.1348,87.79,25.52,41.73,40.86,0
617,0.1413,91.36,25.39,44.4,40.71,0
618,0.1539,106.21,25.59,42.02,40.55,0
619,0.1699,154.59,25.47,44.64,40.45,0
620,0.1843,128.73,25.68,45.59,40.37,0
621,0.1927,120.66,25.51,45.46,40.28,0
622,0.1932,133.32,25.46,45.19,40.17,0
623,0.1865,126.94,25.57,42.81,40.1,0
624,0.1749,129.92,25.52,43.95,40.01,0
625,0.1616,122.09,25.67,42.31,39.92,0
626,0.1512,109.3,25.52,45.08,39.83,0
627,0.1475,99.57,25.51,40.94,39.79,0
628,0.1503,93.34,25.66,42.36,39.69,0
629,0.1558,133.35,25.54,45.16,39.61,0
630,0.1598,127.05,25.47,44.25,39.52,0
631,0.1604,125.18,25.75,42.39,39.45,0
632,0.1582,125.39,25.71,44.12,39.38,0
633,0.1554,95.85,25.42,42.08,39.38,0
634,0.1538,83.03,25.51,44.87,39.24,0
635,0.1541,115.97,25.51,45.14,39.14,0
636,0.1551,90.75,25.75,43.85,39.01,0
637,0.1556,110.69,25.62,44.27,38.91,0
638,0.1568,116.46,25.53,41.45,38.8,0
639,0.162,111.87,25.55,44.55,38.76,0
640,0.1729,128.23,25.49,46.02,38.65,0
641,0.1864,135.27,25.47,42.47,38.59,0
642,0.1964,134.39,25.51,45.17,38.58,0
643,0.1981,119.36,25.4,41.57,38.56,0
644,0.191,142.89,25.45,41.15,38.55,0
645,0.178,120.35,25.3,43.36,38.53,0
646,0.1636,121.65,25.45,43.3,38.53,0
647,0.1517,99.75,25.7,44.09,38.48,0
648,0.1443,103.93,25.69,42.33,38.37,0
649,0.1408,92.4,25.59,41.61,38.29,0
650,0.139,107.08,25.73,41.25,38.24,0
651,0.1367,101.99,25.42,44.53,38.16,0
652,0.1342,87.91,25.38,41.66,38.03,0
653,0.1344,97.52,25.55,42.17,37.91,0
654,0.1398,97.85,25.46,41.88,37.85,0
655,0.15,96.8,25.45,43.55,37.8,0
656,0.1617,95.9,25.31,47.05,37.68,0
657,0.1707,117.4,25.56,44.69,37.59,0
658,0.174,117.06,25.66,44.76,37.5,0
659,0.1712,91.95,25.38,44.97,37.4,0
660,0.1637,107.58,25.49,45.58,37.26,0
661,0.1528,99.71,25.53,43.15,37.19,0
662,0.1403,78.66,25.4,43.47,37.14,0
663,0.1276,93.39,25.46,41.5,37.11,0
664,0.1158,71.59,25.41,39.22,37.01,0
665,0.1058,78.63,25.75,43.03,36.85,0
666,0.0993,73.53,25.43,43.07,36.72,0
667,0.0986,70.55,25.59,39.57,36.6,0
668,0.1041,76.58,25.55,39.65,36.51,0
669,0.113,61.49,25.58,43.09,36.43,0
670,0.1218,62.77,25.48,42.22,36.31,0
671,0.1289,91.82,25.67,42.77,36.23,0
672,0.1347,77.09,25.51,42.77,36.2,0
673,0.1404,103.96,25.62,43.89,36.09,0
674,0.1484,82.42,25.49,41.77,36.07,0
675,0.1637,139.03,25.49,44.8,36,0
676,0.1917,128.53,25.69,44.27,36.03,0
677,0.2357,177.1,25.59,53.44,36.03,0
678,0.294,198.9,25.49,54.51,36.07,0
679,0.3612,245.74,25.62,57.07,36.15,0
680,0.4316,294.89,25.63,59.41,36.23,0
681,0.5016,350.07,25.59,66.72,36.43,0
682,0.5695,392.01,25.45,69.96,36.68,0
683,0.6322,444.45,25.56,68.03,36.92,0
684,0.6869,487.54,25.44,73.89,37.26,0
685,0.7333,517.96,25.38,76.95,37.67,0
686,0.7737,560.77,25.65,81.69,38.1,0
687,0.8087,573.35,25.55,80.44,38.57,0
688,0.8363,589.57,25.61,83.56,39.09,0
689,0.8543,590.3,25.65,81.81,39.56,0
690,0.863,592.61,25.68,83.26,40.04,0
691,0.8644,615.09,25.58,83.49,40.51,0
692,0.8617,604.27,25.59,83.79,41.07,0
693,0.8575,586.48,25.61,83.05,41.58,0
694,0.8541,588.35,25.43,81.06,42.04,0
695,0.8528,601.28,25.42,79.2,42.55,0
696,0.8544,578.66,25.58,79.9,43.01,0
697,0.8593,585.08,25.57,84.82,43.4,0
698,0.8679,612.03,25.52,83.79,43.85,0
699,0.8805,620.74,25.59,88.33,44.28,0
700,0.8953,626.65,25.67,86.69,44.77,0
701,0.9078,632.58,25.59,86.08,45.27,0
702,0.9124,634.83,25.53,88.46,45.75,0
703,0.9064,647.6,25.61,82.31,46.23,0
704,0.893,627.96,25.71,84.39,46.68,0
705,0.8787,613.85,25.61,87.47,47.13,0
706,0.8698,601.83,25.51,80.52,47.53,0
707,0.8683,605.4,25.73,83.42,47.92,0
708,0.8712,607.21,25.49,85.5,48.33,0
709,0.8733,622.32,25.67,82.89,48.74,0
710,0.8714,597.7,25.59,87.12,49.16,0
711,0.8665,589.9,25.75,85.83,49.55,0
712,0.8625,599.34,25.41,82.24,49.94,0
713,0.8626,606.6,25.47,82.09,50.31,0
714,0.8658,594.21,25.66,83.76,50.66,0
715,0.8675,600.79,25.79,85.84,51.01,0
716,0.864,609.79,25.64,87.79,51.35,0
717,0.8572,595.19,25.66,82.75,51.7,0
718,0.8542,593.39,25.5,88.17,52.01,0
719,0.8617,603.3,25.62,85.9,52.35,0
720,0.8804,634.14,25.6,84.16,52.7,0
721,0.9058,637.21,25.51,89.41,53.03,0
722,0.9323,662.66,25.54,87.88,53.33,0
723,0.9561,655.31,25.56,86.1,53.77,0
724,0.9748,696.26,25.65,91.74,54.15,0
725,0.9876,699.87,25.7,91.76,54.59,0
726,0.9948,704.01,25.64,93.67,55.01,0
727,0.9982,700.03,25.63,87.41,55.43,0
728,0.9995,691.3,25.57,95.33,55.85,0
729,0.9999,706.2,25.59,92.43,56.24,0
730,1,700.94,25.59,91.63,56.69,0
731,1,708.25,25.68,91.5,57.1,0
732,1,703.41,25.77,86.2,57.52,0
733,1,712.54,25.63,91.7,57.88,0
734,1,696.34,25.63,90.46,58.3,0
735,1,693.56,25.68,92.39,58.69,0
736,1,713.42,25.56,93.39,59.07,0
737,1,693.02,25.6,89.57,59.48,0
738,1,714.82,25.69,91.94,59.83,0
739,1,714.97,25.43,93.26,60.22,0
740,1,684.69,25.66,91.2,60.61,0
741,1,704.23,25.35,92.75,60.92,0
742,1,707.6,25.64,92,61.35,0
743,1,711.88,25.61,93.39,61.7,0
744,1,727.41,25.54,91.58,62.08,0
745,1,686.98,25.84,91.14,62.49,0
746,1,708.38,25.66,91.1,62.82,0
747,1,735.34,25.72,93.54,63.17,0
748,1,709.7,25.7,90.7,63.57,0
749,1,701.94,25.59,93.35,63.9,0
750,1,709.67,25.55,91.3,64.22,0
751,1,682.53,25.68,90.01,64.57,0
752,1,705.43,25.64,93.28,64.83,0
753,1,718.3,25.61,88.6,65.2,0
754,1,685,25.75,92.06,65.53,0
755,1,699.76,25.71,91.33,65.81,0
756,1,699.31,25.7,85.61,66.1,0
757,1,709.36,25.56,91.8,66.38,0
758,1,700.08,25.51,88.13,66.69,0
759,1,698.49,25.65,92.6,66.98,0
760,1,692.18,25.53,93.62,67.28,0
761,1,712.98,25.6,94.52,67.56,0
762,1,683.46,25.72,90.4,67.83,0
763,1,711.87,25.56,90.97,68.12,0
764,1,698.74,25.61,92.7,68.4,0
765,1,698.12,25.42,92.82,68.72,0
766,1,713.14,25.48,90.8,69.01,0
767,1,682.03,25.73,92.75,69.28,0
768,1,698.53,25.51,86.91,69.47,0
769,1,726.66,25.55,95.34,69.72,0
770,1,686.65,25.46,92.21,69.99,0
771,1,700.39,25.38,87.89,70.24,0
772,1,703.17,25.69,90.12,70.56,0
773,1,700.56,25.66,92.33,70.8,0
774,1,685.69,25.55,94.65,71.11,0
775,1,702.85,25.65,91.1,71.31,0
776,1,688.95,25.36,91.97,71.5,0
777,1,688.78,25.51,91.07,71.7,0
778,1,703.4,25.49,92.37,71.91,0
779,1,703.85,25.45,91.92,72.13,0
780,1,685.42,25.6,89.35,72.35,0
781,1,692.94,25.77,91.3,72.54,0
782,1,690.6,25.53,92.46,72.71,0
783,1,688.76,25.52,97.13,72.9,0
784,1,695.28,25.52,90.8,73.05,0
785,1,703,25.5,91.52,73.3,0
786,1,701.86,25.56,90.86,73.55,0
787,1,705.68,25.62,94.5,73.77,0
788,1,705.9,25.64,89.05,73.97,0
789,1,699.11,25.65,91.8,74.16,0
790,1,705.61,25.64,92.99,74.34,0
791,1,704.08,25.67,90.95,74.52,0
792,1,698.19,25.61,94.01,74.75,0
793,1,700.91,25.48,88.04,74.95,0
794,1,668.77,25.58,94.73,75.11,0
795,1,689.14,25.57,95.02,75.29,0
796,1,707.99,25.61,90.94,75.43,0
797,1,696.16,25.64,94.42,75.61,0
798,1,692.05,25.6,87.4,75.74,0
799,1,705.7,25.48,93.76,75.9,0
800,1,701.82,25.61,92.9,76.06,0
801,1,705.87,25.51,91.03,76.25,0
802,1,702.24,25.68,90.98,76.38,0
803,1,686.06,25.62,93.88,76.54,0
804,1,705.55,25.73,91.53,76.65,0
805,1,692.49,25.77,91.72,76.78,0
806,1,692.05,25.64,89.52,76.96,0
807,1,689.91,25.52,96.11,77.15,0
808,1,698.79,25.71,87.96,77.27,0
809,1,698.67,25.77,95.12,77.5,0
810,1,692.58,25.6,90.34,77.68,0
811,1,707.69,25.61,90.51,77.83,0
812,1,714.19,25.81,94.9,77.99,0
813,1,706.29,25.66,90.95,78.14,0
814,1,695.39,25.64,93.55,78.33,0
815,1,707.34,25.77,90.87,78.46,0
816,1,715.57,25.64,92.46,78.69,0
817,1,697.43,25.7,92.26,78.86,0
818,1,699.39,25.71,94.95,78.99,0
819,1,697.24,25.54,92.49,79.11,0
820,1,710.93,25.61,90.51,79.23,0
821,1,692.94,25.77,91.08,79.45,0
822,1,698.3,25.65,94.17,79.52,0
823,1,698.22,25.66,90.91,79.58,0
824,1,708.5,25.72,90.14,79.73,0
825,1,714.22,25.52,91.07,79.88,0
826,1,693.36,25.67,92.96,80.05,0
827,1,695.89,25.48,90.79,80.11,0
828,1,702.52,25.62,92.31,80.24,0
829,1,721.9,25.64,88.27,80.35,0
830,1,680.19,25.61,91.51,80.54,0
831,1,705.27,25.71,93.98,80.64,0
832,1,703.31,25.53,91.97,80.75,0
833,1,704.94,25.67,88.22,80.92,0
834,1,711.59,25.69,94.62,81.02,0
835,1,692.98,25.72,89.99,81.15,0
836,1,719.57,25.77,94.44,81.27,0
837,1,690.01,25.76,92.37,81.43,0
838,1,690.01,25.76,92.38,81.49,0
839,1,693.44,25.68,90.22,81.59,0
840,1,708.17,25.58,91.81,81.73,0
841,1,690.24,25.6,95.94,81.86,0
842,1,670.04,25.75,92.03,81.93,0
843,1,711.99,25.72,87.4,82.03,0
844,1,692.61,25.57,94.97,82.21,0
845,1,707.45,25.76,89.13,82.24,0
846,1,697.49,25.71,89.35,82.38,0
847,1,688.59,25.68,90.22,82.46,0
848,1,717.02,25.54,90.51,82.53,0
849,1,701.12,25.75,92.2,82.68,0
850,1,714.07,25.86,93.51,82.81,0
851,1,702.65,25.57,91.39,82.93,0
852,1,701.74,25.65,92.89,83.01,0
853,1,696.17,25.57,87.53,83.14,0
854,1,699.43,25.59,92.91,83.27,0
855,1,690.7,25.69,91.57,83.34,0
856,1,694.96,25.68,92.2,83.42,0
857,1,696.26,25.72,89.44,83.48,0
858,1,718.18,25.73,92.38,83.58,0
859,1,697.73,25.48,92.87,83.69,0
860,1,695.85,25.77,91.82,83.77,0
861,1,706.28,25.69,90.49,83.86,0
862,1,693.91,25.64,92.93,83.97,0
863,1,701.72,25.81,90.36,84.03,0
864,1,698.1,25.82,90.04,84.1,0
865,1,708.56,25.83,94.58,84.2,0
866,1,695.33,25.65,93.84,84.28,0
867,1,715.32,25.53,91.77,84.35,0
868,1,690.84,25.7,89.28,84.44,0
869,1,708.97,25.51,91.96,84.48,0
870,1,718.53,25.64,90.79,84.53,0
871,1,691.37,25.67,95.37,84.62,0
872,1,699.33,25.73,91.11,84.66,0
873,1,697.73,25.8,91.07,84.7,0
874,1,705.7,25.69,92.94,84.82,0
875,1,691,25.91,93.31,84.94,0
876,1,699.25,25.7,91.55,85,1
877,1,722.29,25.62,93.19,85.07,1
878,1,684.24,25.65,90.02,85.19,1
879,1,708.47,25.57,90.44,85.19,1
880,1,678.6,25.55,94.36,85.26,1
881,1,693.61,25.82,94.14,85.24,1
882,1,699,25.84,95.7,85.3,1
883,1,705.02,25.62,92.87,85.32,1
884,1,699.25,25.83,92.92,85.36,1
885,1,700.95,25.76,88.85,85.4,1
886,1,696.94,25.82,93.11,85.43,1
887,1,698.8,25.84,91.38,85.49,1
888,1,697.83,25.79,91,85.57,1
889,1,707.61,25.79,92.29,85.66,1
890,1,700.79,25.68,93.62,85.78,1
891,1,710.81,25.8,91.11,85.81,1
892,1,695.62,25.81,90.59,85.9,1
893,1,700.88,25.81,93.27,85.98,1
894,1,698.16,25.83,87.84,86.08,1
895,1,701.07,25.64,91.19,86.17,1
896,1,709.11,25.67,95.13,86.21,1
897,1,699.02,25.57,94.12,86.33,1
898,1,695.06,25.77,90.6,86.32,1
899,1,707.85,25.67,97.01,86.39,1
900,1,692.32,25.83,88.46,86.42,1
901,1,696.19,25.64,90.85,86.51,1
902,1,699.02,25.65,92.02,86.53,1
903,1,691.05,25.58,94.2,86.55,1
904,1,691.67,25.52,93.47,86.58,1
905,1,698.44,25.79,92.14,86.62,1
906,1,709.99,25.85,93.85,86.71,1
907,1,714.39,25.67,92.69,86.78,1
908,1,675.43,25.73,90.95,86.85,1
909,1,706.63,25.61,90.91,86.86,1
910,1,698.67,25.78,90.69,87,1
911,1,705.45,25.84,93.46,87.04,1
912,1,685.11,25.82,89.13,87.09,1
913,1,684.43,25.55,91.48,87.09,1
914,1,686.89,25.85,91.13,87.1,1
915,1,690.89,25.72,94.69,87.14,1
916,1,703.62,25.85,90.52,87.17,1
917,1,683.9,25.88,94.64,87.19,1
918,1,701.07,25.77,89.12,87.17,1
919,1,700.45,25.6,89.49,87.21,1
920,1,707.42,25.8,90.95,87.29,1
921,1,697.18,25.77,90.64,87.4,1
922,1,689.78,25.77,89.21,87.45,1
923,1,705.57,25.73,89.38,87.49,1
924,1,725.75,25.63,90.35,87.53,1
925,1,691.31,25.68,93.74,87.6,1
926,1,692.11,25.77,93.18,87.63,1
927,1,686.29,25.75,92.26,87.63,1
928,1,704.94,25.84,92.24,87.61,1
929,1,707.29,25.67,89.97,87.66,1
930,1,704.02,25.66,95.54,87.71,1
931,1,698.05,25.67,92.71,87.76,1
932,1,708.33,25.87,91.61,87.78,1
933,1,728.08,25.51,91.86,87.81,1
934,1,710.18,25.88,91.76,87.92,1
935,1,702.62,25.91,93.32,88,1
936,1,708.57,25.76,93.39,88.03,1
937,1,679.91,25.61,89.66,88.06,1
938,1,715.55,25.69,89.67,88.08,1
939,1,702.86,25.87,93.07,88.26,1
940,1,708.21,25.64,91.94,88.26,1
941,1,692.29,25.56,91.66,88.36,1
942,1,683.42,25.59,95.39,88.34,1
943,1,712.52,25.78,93.59,88.35,1
944,1,690.53,25.77,93.72,88.37,1
945,1,687.29,25.67,91.59,88.4,1
946,1,692.73,25.76,90.82,88.41,1
947,1,702.33,25.79,92.91,88.42,1
948,1,706.85,25.72,89.8,88.39,1
949,1,715.73,25.86,91.18,88.44,1
950,1,696.13,25.69,94.36,88.49,1
951,1,697.77,25.86,88.4,88.54,1
952,1,688.23,25.83,90.13,88.55,1
953,1,704.84,25.73,91.33,88.62,1
954,1,702.59,25.95,92.66,88.68,1
955,1,691.97,25.88,93.16,88.66,1
956,1,682.66,25.71,94,88.65,1
957,1,703.29,25.87,92.98,88.69,1
958,1,691.46,25.81,93.56,88.75,1
959,1,714.73,25.7,93.07,88.78,1
960,1,697.59,25.82,90.19,88.8,1
961,1,712.2,25.73,89.78,88.82,1
962,1,696.17,25.78,92.97,88.83,1
963,1,698.14,25.78,86.6,88.85,1
964,1,715.98,25.73,93.25,88.86,1
965,1,721.24,25.72,93.61,88.91,1
966,1,709.59,25.75,92.21,88.93,1
967,1,690.4,25.66,91.26,88.96,1
968,1,690.71,25.58,93.03,88.98,1
969,1,714.88,25.79,93.32,88.96,1
970,1,704.92,25.62,91.96,89.04,1
971,1,717.27,25.75,93.82,89.02,1
972,1,699.81,25.76,90.63,89.06,1
973,1,709.67,25.71,89.94,89.11,1
974,1,700.34,25.91,94.08,89.2,1
975,1,695.63,25.69,96.15,89.19,1
976,1,713.27,25.67,91.84,89.13,1
977,1,704.75,25.88,95.56,89.18,1
978,1,686.88,25.65,92.84,89.21,1
979,1,704.34,25.61,90.6,89.21,1
980,1,698.99,25.62,88.52,89.19,1
981,1,703.46,26.03,90.34,89.22,1
982,1,696.46,25.74,94.99,89.31,1
983,1,714.58,25.87,90.06,89.3,1
984,1,694.02,25.78,92.83,89.33,1
985,1,692.62,25.9,92.29,89.3,1
986,1,714.15,25.93,95.44,89.33,1
987,1,699.22,25.7,92.72,89.4,1
988,1,693.56,25.81,94.9,89.41,1
989,1,681.43,25.59,89.38,89.4,1
990,1,691.31,25.85,93.68,89.35,1
991,1,694.1,25.69,93.02,89.43,1
992,1,699.4,25.71,91.67,89.42,1
993,1,708.25,25.68,92.25,89.46,1
994,1,691.73,25.83,90.27,89.5,1
995,1,713.94,25.72,90.76,89.48,1
996,1,724.21,25.82,92.33,89.52,1
997,1,690.71,25.63,91.19,89.58,1
998,1,709.62,25.82,89.03,89.6,1
999,1,708.06,25.9,92.9,89.64,1
1000,1,710.06,25.7,87.98,89.66,1
1001,1,696.53,25.73,93.36,89.64,1
1002,1,705.61,25.76,90.29,89.6,1
1003,1,692.67,25.88,89.46,89.68,1
1004,1,708.31,25.98,90.69,89.7,1
1005,1,700.25,25.8,91.31,89.71,1
1006,1,716.55,25.76,92.74,89.68,1
1007,1,707.08,25.91,89.31,89.71,1
1008,1,707.18,25.8,89.67,89.71,1
1009,1,692.78,25.73,91.86,89.8,1
1010,1,706.92,25.87,93.28,89.77,1
1011,1,695.42,25.79,93.01,89.75,1
1012,1,705.68,25.81,95.58,89.79,1
1013,1,704.48,25.88,90.25,89.77,1
1014,1,711.8,25.8,93.45,89.82,1
1015,1,702.86,25.74,90.54,89.89,1
1016,1,706.6,25.86,91.49,89.88,1
1017,1,701.77,25.9,91.91,89.94,1
1018,1,708.72,25.7,91.59,89.96,1
1019,1,700.1,25.71,93.02,89.98,1
1020,1,688.57,25.72,92.64,90,1
1021,1,696.38,25.65,92.33,90,1
1022,1,711.04,25.81,93.96,90,1
1023,1,711.35,25.72,92.89,90,1
1024,1,690.85,25.79,91.97,90,1
1025,1,703.64,25.7,92.19,90,1
1026,1,710.26,25.7,91.59,90,1
1027,1,689.85,25.62,92.97,90,1
1028,1,695.71,25.67,93.13,90,1
1029,1,707.3,25.96,90.15,90,1
1030,1,702.27,25.71,91.75,90,1
1031,1,696.57,25.89,93.54,90,1
1032,0.9999,683.73,25.82,90.61,90,1
1033,0.9997,703.56,25.76,93.12,90,1
1034,0.9987,688.21,25.82,91.5,90,1
1035,0.9953,698.56,25.84,95.05,90,1
1036,0.9869,696.92,25.88,90.85,90,1
1037,0.9699,650.28,25.78,89.94,90,1
1038,0.9425,644.96,25.79,89.76,90,1
1039,0.9066,629.98,25.67,87.4,90,1
1040,0.8672,598.91,25.53,83.55,89.97,1
1041,0.8301,559.56,25.96,81.85,89.82,1
1042,0.7993,563.18,25.92,78.44,89.69,1
1043,0.7765,547.99,25.93,74.08,89.57,1
1044,0.7615,546.94,25.77,77.51,89.43,1
1045,0.752,531.27,25.81,73.49,89.23,1
1046,0.7458,526.49,25.76,76.24,89,1
1047,0.7418,506.09,25.81,77.07,88.84,1
1048,0.7406,514.71,25.84,80.22,88.62,1
1049,0.7441,519.7,25.83,76.7,88.41,1
1050,0.7531,530.2,25.91,76.9,88.2,1
1051,0.7653,545.66,25.69,75.64,88.06,1
1052,0.7761,543.95,25.84,83.4,87.92,1
1053,0.7816,565.24,25.68,84.5,87.77,1
1054,0.7808,545.82,25.83,75.6,87.7,1
1055,0.7743,545.56,25.8,78.59,87.56,1
1056,0.7644,533.32,25.99,78.33,87.38,1
1057,0.7548,533.52,25.74,78.11,87.24,1
1058,0.7492,516.79,25.87,78.21,87.1,1
1059,0.7488,520.52,25.93,76.32,86.89,1
1060,0.7522,517.77,25.91,76.99,86.8,1
1061,0.7561,530.59,25.7,76.29,86.63,1
1062,0.7572,529.86,25.9,80.27,86.46,1
1063,0.7544,512.07,25.79,75.91,86.3,1
1064,0.7496,535.79,25.89,77.95,86.13,1
1065,0.747,535.41,25.88,76.31,85.96,1
1066,0.749,557.08,25.61,76.13,85.8,1
1067,0.7542,523.47,25.72,78.81,85.71,1
1068,0.7586,530.16,25.81,78.47,85.57,1
1069,0.7593,528.91,25.55,76.68,85.39,1
1070,0.7565,525.32,25.7,76.32,85.26,1
1071,0.7525,528.73,25.79,76.8,85.12,1
1072,0.749,532.43,25.79,78.54,84.99,0
1073,0.7474,534.7,25.76,74.57,84.9,0
1074,0.7482,528.43,25.78,77.75,84.75,0
1075,0.7506,528.03,25.75,76.75,84.62,0
1076,0.7537,524.76,25.96,79.18,84.48,0
1077,0.7577,545.61,25.8,77.61,84.44,0
1078,0.7637,536.59,25.91,78.98,84.33,0
1079,0.7713,550.75,25.79,80.02,84.22,0
1080,0.778,540.8,26,79.31,84.14,0
1081,0.7808,557.29,25.77,82.06,84.04,0
1082,0.7776,549.02,25.85,79.2,83.98,0
1083,0.7683,533.5,25.81,81.37,83.82,0
1084,0.7555,543.25,25.73,75.55,83.7,0
1085,0.7449,513.13,25.84,76.92,83.61,0
1086,0.7418,530.96,25.84,74.75,83.47,0
1087,0.747,534.35,25.84,77.95,83.34,0
1088,0.7573,530.57,25.72,76.46,83.25,0
1089,0.7678,529.66,25.54,77.23,83.1,0
1090,0.7754,569.3,25.69,80.3,82.99,0
1091,0.7775,546.65,25.82,78.62,82.94,0
1092,0.7732,550.23,25.81,77.91,82.9,0
1093,0.7652,548.1,25.77,77.91,82.85,0
1094,0.7594,527.3,25.72,77.73,82.82,0
1095,0.7601,543.35,25.91,76.27,82.68,0
1096,0.7655,542.11,25.97,78.41,82.61,0
1097,0.7697,535.15,25.73,80.37,82.57,0
1098,0.7688,533.04,25.9,81.87,82.5,0
1099,0.764,525.23,25.9,75.37,82.34,0
1100,0.7597,521.61,25.73,75.94,82.25,0
1101,0.7598,519.24,25.92,77.29,82.12,0
1102,0.7648,544.41,25.76,74.36,81.99,0
1103,0.7723,558.38,25.7,74.79,81.94,0
1104,0.7803,567.15,25.84,78.26,81.86,0
1105,0.7883,549.13,26.02,76.32,81.72,0
1106,0.7969,549.55,25.84,79.03,81.64,0
1107,0.8053,559.17,25.81,85.18,81.59,0
1108,0.8105,582.9,25.91,82.26,81.57,0
1109,0.8105,556.53,25.93,83.8,81.54,0
1110,0.808,563.08,25.73,79.39,81.5,0
1111,0.8074,558.34,25.88,82.56,81.47,0
1112,0.8089,569.97,25.81,77.43,81.36,0
1113,0.808,570.71,25.64,83.33,81.32,0
1114,0.8011,554.88,25.81,80.28,81.23,0
1115,0.791,566.95,25.77,78.74,81.13,0
1116,0.7838,530.38,25.96,82.07,81.11,0
1117,0.783,546.71,25.74,79.49,81.06,0
1118,0.7867,560.38,26.03,81.36,81.02,0
1119,0.79,538.08,25.81,83.25,81.02,0
1120,0.7894,520.27,25.79,82.3,80.92,0
1121,0.784,548.6,25.86,77.92,80.81,0
1122,0.7748,529.86,26.06,78.88,80.72,0
1123,0.7642,550.94,25.61,74.48,80.63,0
1124,0.7565,538.83,25.82,79.18,80.56,0
1125,0.7551,518.67,25.75,80.46,80.5,0
1126,0.76,538.85,25.9,80.49,80.4,0
1127,0.7674,553.66,25.8,78.7,80.3,0
1128,0.7733,556.56,25.91,75.42,80.28,0
1129,0.7767,542.49,25.87,78.03,80.25,0
1130,0.7787,543.73,26.09,80.87,80.15,0
1131,0.7802,536.4,25.92,82.28,80.1,0
1132,0.7804,540.59,25.97,81.98,79.98,0
1133,0.7783,549.5,26.05,77.49,79.92,0
1134,0.7743,541.32,25.83,77.84,79.82,0
1135,0.7703,529.37,25.83,81.28,79.67,0
1136,0.7682,529.98,25.79,77.99,79.58,0
1137,0.7678,563.32,25.8,82.02,79.55,0
1138,0.7676,536.2,25.81,78.29,79.49,0
1139,0.767,532.25,25.81,77.21,79.46,0
1140,0.7673,523.02,25.85,79.73,79.39,0
1141,0.7701,534.9,25.72,78.3,79.28,0
1142,0.7751,536.38,25.91,77.45,79.24,0
1143,0.7803,526.47,26.05,82.92,79.15,0
1144,0.7841,566.5,25.77,81.96,79.07,0
1145,0.7865,547.57,25.91,75.71,79.05,0
1146,0.7881,561.28,25.81,78.64,79,0
1147,0.7891,549.4,25.88,80.65,78.97,0
1148,0.7896,544.36,25.82,80.99,78.89,0
1149,0.7897,542.56,25.76,79.53,78.83,0
1150,0.7894,551.5,25.78,78.34,78.82,0
